reviewID,productASIN,content_clean,rating,near_dup_score,is_burst_day,is_unverified,rating_deviation,exclamation_count,word_count,avg_word_len,positive_superlative_count,negative_superlative_count
R2C78X5U6M9ODH,B0BGXTC1FR,this has now become one of my favorite summer shirts. it is made very well and wears like a more expensive one. everyone says i look great in it. have bought a few more colors.,5.0,0.3435233889600915,0.0,0.0,0.06666666666666661,0.0,0.01282051282051282,0.29585253456221194,0.0,0.0
R17R53TIPTGRW,B0BGXTC1FR,great swork shirt.hirt.,5.0,0.6912099314343532,0.0,0.0,0.06666666666666661,0.0,0.0007541478129713425,0.5806451612903225,0.0,0.0
RRYOYVPSZW8SI,B0BGXTC1FR,"great price, good fit. lots of colors.",5.0,0.47085282871322764,0.0,0.0,0.06666666666666661,0.0,0.0022624434389140274,0.34562211981566815,0.0,0.0
R3UO5G22UP5FPP,B0BGXTC1FR,you can tell its not made from great material. the color was true and size was accurate. the fit of the shirt is good as well. just know you get what you pay for. its a cheap material and you know it when you put it on. i dont expect it to last long.,3.0,0.39928219927819486,0.0,0.0,0.3777777777777779,0.0,0.019984917043740575,0.2562724014336918,0.0,0.0
RBLQWLEMHY418,B0BGXTC1FR,"good quality, quick delivery",5.0,0.8524352561230453,0.0,0.0,0.06666666666666661,0.0,0.0011312217194570137,0.5080645161290323,0.0,0.0
R1DW6T3TU6HTTB,B0BGXTC1FR,"fast shipped, accurate shipment delivery tracking status updates, high quality item, i recommend both the seller and this product",5.0,0.3821179143641026,0.0,0.0,0.06666666666666661,0.0,0.006787330316742082,0.4685908319185059,0.0,0.0
R28G08PNUGNQCI,B0BGXTC1FR,good value,5.0,0.8527575927085794,0.0,0.0,0.06666666666666661,0.0,0.0003770739064856712,0.33870967741935487,0.0,0.0
R199C1DG57O8P6,B07FMX9FSF,"the polo ralph lauren slim fit shirt is everything i hoped fortimeless, high-quality, and impeccably designed. the slim fit is flattering without being too tight, giving it a modern and polished look. the material is soft yet durable, with excellent stitching that reflects the high-quality craftsmanship.whether dressed up with slacks or worn casually with jeans, this shirt is incredibly versatile and always looks sharp. the iconic polo logo adds a touch of sophistication, and it holds up well after multiple washes without fading or losing its shape.if youre looking for a wardrobe staple that combines comfort, style, and quality, this slim-fit polo is a must-have. highly recommend for anyone who appreciates classic fashion!",5.0,0.4848325423429367,0.0,0.0,1.0,0.022222222222222223,0.042232277526395176,0.43419925777904644,0.125,0.0
R13V5I5S9W0HTY,B07FMYL9NR,"the fabric is soft and breathable, typically made from cotton or a cotton-blend, which makes it perfect for both casual and semi-formal occasions. the fit is generally true to size, with options for slim, regular, and relaxed cuts, ensuring theres something for everyone. the collar is sturdy and holds its shape even after multiple washes, which is a key feature for a long-lasting polo.one of the standout qualities of this polo is the versatilityit pairs well with jeans, chinos, or even shorts, making it a great choice for a range of settings from work to weekend outings. the color options are also impressive, with both classic and modern shades available, giving plenty of room to express personal style.",5.0,0.3866371421955588,0.0,0.0,0.08888888888888893,0.0,0.04411764705882353,0.39119737561509027,0.125,0.0
RSQ13XENWMRFB,B07FMYL9NR,good quality and its true to size,5.0,0.8342908828580714,0.0,0.0,0.08888888888888893,0.0,0.0022624434389140274,0.2764976958525346,0.0,0.0
R19GAIFBYXW8DP,B07FMYL9NR,"these tees are very cute. since theyre polo socks, the quality is already there ! theyre very timeless and of good quality.",5.0,0.4814374347894239,0.0,0.0,0.08888888888888893,0.022222222222222223,0.007918552036199095,0.3519061583577713,0.0,0.0
R2UJEE23RYYED9,B07FMYL9NR,note that this has the thickness of an undershirt. this is not a t-shirt.it is comfortable and fits well.,4.0,0.4091149967316783,0.0,0.0,0.1333333333333334,0.0,0.006787330316742082,0.34634974533106955,0.0,0.0
R31B6LWEOK2RAJ,B07FMYL9NR,cute for my boyfriend buyyy,5.0,0.6459720661673437,0.0,0.0,0.08888888888888893,0.0,0.0015082956259426848,0.34838709677419355,0.0,0.0
R3SP7XCGBRL7JY,B07FMYL9NR,"i really like the feel of these shirts. they feel great. they fit well. a little pricey, but for the value they are good.",5.0,0.6060349990745824,0.0,0.0,0.08888888888888893,0.0,0.008672699849170438,0.2983870967741935,0.0,0.0
R1HNIAFZKWGTLA,B07FMYL9NR,fits great and dosent stretch after wearing,5.0,0.5018454603145047,0.0,0.0,0.08888888888888893,0.0,0.0022624434389140274,0.4147465437788018,0.0,0.0
R2OKBZKZNTN525,B07FMYL9NR,"im 6ft, this shirt is way too long. like it goes way past my hips. fits like an undershirt with the amount of length past your waist. like it was meant to be tucked into your pants. its also incredibly thin.",3.0,0.297842328299615,0.0,0.0,0.35555555555555557,0.0,0.015082956259426848,0.29740361919748226,0.0,0.0
R2AVC0I5TVLCYR,B07FMYL9NR,ordered for my grandson...a 5xltlong enough but shrunk after washing. so now about 6 inches too short,4.0,0.3372060080268572,0.0,0.0,0.1333333333333334,0.0,0.006033182503770739,0.3870967741935484,0.0,0.0
RVGQMP8T9N9H3,B07FMYL9NR,my boyfriend love these so much,5.0,0.6144037274455083,0.0,0.0,0.08888888888888893,0.0,0.0018853695324283562,0.32258064516129026,0.0,0.0
R1UFTLDMUCDF0W,B07FMZ31SR,"i love these tees. this must be the 5th time i've bought them. they've my go-to top to wear around the house, to the supermarket, etc. during the hottest of the summer weather. i looked for a long time for over-sized women's tees that were made of a quality fabric and ran long, and never found what i wanted. until i bought these ralph lauren men's tees. the only downside is the limited color range. but the upside is considerable lightweight, soft cotton knit that holds it's shape after laundering a long length that, on me, is more like a tunic than a standard tee and a deep v-neck that makes this plain men's tees just that little bit sexy.i'm still wearing some that i bought 3 years ago and they have held up beautifully.highly recommended. when you can find them. i'm noticing that some sizes or colors seem to have sold out.",5.0,0.337242690077612,0.0,0.0,0.06666666666666661,0.0,0.057315233785822026,0.33523086654016443,0.0,0.0
R12009XIWF7S1B,B07FMZ31SR,"these things are great, sized a little large, but super soft and comfy, good quality and value for the money",5.0,0.46956066278732633,0.0,0.0,0.06666666666666661,0.0,0.007164404223227752,0.3338709677419355,0.0,0.0
R30F5N17APS8XF,B07FMZ31SR,"ive been a polo fan since the 80s. these t-shirts are a perfect fit and honestly, i wear them as regular shirts because i live in a warm city. the shirts survive many washes without color fade or shrinkage.ill be a polo buyer for life.",5.0,0.2842687443630807,0.0,0.0,0.06666666666666661,0.0,0.016591251885369536,0.3139784946236559,0.125,0.0
R3M1U8JP4SQ93K,B07FMZ31SR,"personally i love the bolter brand t shirts, but since they seem to no longer exist, and kennedy todd brand which i got last time when i couldn't find any more bolter ones, which kennedy todd is basically identical to- i broke down and tried these. growing up in the 80s, quality and fit of the cheap brands was a million times better than it is now. i'm sick of trying to save money by buying the cheap brands, only to have them shrink 6-8 inches in width in 6 months or less, immediately have holes in them, etc. this was the first time buying a designer brand, and well they're thinner and lighter weight than i expected for starters. they get larger after wearing for only 1-2 hours too the neckline gets much lower, they fit looser and just stretch out a lot. haven't washed enough to know if they will shrink yet or not. didn't notice any holes or loose threads at least, which is a good start. probably by the time i need new shirts again, these won't be an option anymore either, and i'll have to try something else living in the northeast we don't get any products of any kind that aren't either factory screw ups, or discontinuedrecalledstuff nobody else wanted in the rest of the country for a tenth of what we have to pay for it years later, so not being able to have any brand loyalty is pretty much a given. overall these seem ok pricey for no real reason, but decent. everything costs an arm and a leg up here anyway, so cheap crap is overpriced as all get out too. b grade overall.",4.0,0.3509456954630754,0.0,0.0,0.15555555555555556,0.0,0.10633484162895929,0.31870511797560697,0.0,0.0
R2MIKBKBHUA06L,B07FMZ31SR,great quality and soft,5.0,0.7078620121392944,0.0,0.0,0.06666666666666661,0.0,0.0011312217194570137,0.3629032258064516,0.0,0.0
R3MQTFRJ7RUYRH,B07FMZ31SR,"i recommend using the try before you buy as i ordered a set too large, so i returned them and got the next size down and they were a perfect fit. the shirts end up costing 20per but they fit perfectly, feel and look excellent! if you buy a pack of other shirts, they may be less expensive but are most likely just an undershirt which will shrink, become very wrinkled, fit too tight and not hang on you the correct way. these are made to wear as a primary outer shirt and look great un-tucked. i would recommend these shirts and will buy more as needed in the future. i love them!",5.0,0.3954524664486223,0.0,0.0,0.06666666666666661,0.044444444444444446,0.042232277526395176,0.30402512132457893,0.25,0.0
R1WXYWQ2PQKI4Z,B07FMZ31SR,"i don't wear them when i go out because i'm a woman. but i've been wearing men's polo v and crew neck t shirts at home leisure time for years. soft, no itch, cool, durable. i only replace them when they lose the bright white or get stained.there are no choices for women that match this comfort level of t shirt.",5.0,0.24419596478022787,0.0,0.0,0.06666666666666661,0.0,0.022624434389140274,0.30301427815970383,0.0,0.0
R13E52C7221ZIP,B07FMZ31SR,"i've tried several well-known brands of v-neck t-shirts, and these are the best. well made, sturdy but not bulky, the v is just deep enough to disappear beneath an open collar shirt, but not too deep. i've washed one twice and no noticeable shrinkage so far. can't say that about all the others i tried. they're pricey, but let's face it you get what you pay for.",5.0,0.29232776484789946,0.0,0.0,0.06666666666666661,0.0,0.0248868778280543,0.3322099181511795,0.125,0.0
R17O55GCHCQYYX,B07FMZ31SR,nothing really wrong with the shirts except perhaps the big scratchy polo logo on the side bottom of the shirts. but just know these are thin and lightweight. they're not going to last. what's up with all these manufacturers cheaping out nowadays?,4.0,0.2812006925617976,0.0,0.0,0.15555555555555556,0.0,0.015460030165912518,0.37788018433179726,0.0,0.0
R29A4OFBLNKIP3,B07FMZ31SR,"my office is very casual, like tshirts are the norm. but theres no way i can show up in this it just shows off way too much. adding a couple stars because it might be ok to wear in like a gay bar for example if you wanted to show off your hairy chest. seems unlikely ill be doing this but it is a legitimate use case.",4.0,0.24963223847093707,0.0,0.0,0.15555555555555556,0.0,0.0248868778280543,0.2657679345209436,0.0,0.0
R3UHOLXOMOSQMV,B0CXDL2NP6,these shirts are light weight polyester. take them out of the washer and just hang them up...no wrinkles! my size depends on the actual item. large or xlarge is my situation. my choice is to go bigger than something too tight. before i would buy these types of shirts at the mall. would be able to try on.....i got the xl...and it fits perfect. i am very careful about using the dryer on my clothes.....do not want any shrinkage.....so i dry for a 5-10 minutes...especially for jeans.....few minutes for shirts...and hang them up to dry. these shirts i washed like anything brand new. even right out of the washer no wrinkles....and hung them up on hangers to dry. perfect! the colors are nice...and the shirts are comfortable. i will only buy polyester...not a mix with cotton....the material mixed with cotton does not come out wrinkle free and does not feel as good ....just my personal taste. my suggestions is to buy a size larger...out of the washer on to hangers...and let the sun or warm house do the drying...and do not bake them in a dryer....not just these shirts but any synthetic fabrics....,5.0,0.45007668410271906,0.0,0.0,0.08888888888888893,0.044444444444444446,0.07239819004524888,0.3605214775196389,0.25,0.0
R1XE7PNYEJBAAG,B0CXDL2NP6,these shirts are sweet! i love the feel of them and fit great. they are not a heavy thick material so don't feel heavy on you and don't stick to you so great fitting. i will be buying more as the prices is the best!,5.0,0.3646295697922093,0.0,0.0,0.08888888888888893,0.044444444444444446,0.016591251885369536,0.2709677419354839,0.125,0.0
R3S2GHXJ64FECP,B0CXDL2NP6,"size is as expected, material is super smooth and thin, as expected from a golf-style polo. it has a bit of a tendency to build up static and cling to you, especially if you have some body hair.perhaps not the sturdiest seams, but honestly theyre great quality for the price.",4.0,0.33441665021789113,0.0,0.0,0.1333333333333334,0.0,0.018476621417797892,0.3406451612903225,0.0,0.0
R112KM2JSGX2SP,B0CXDL2NP6,"what a good deal these shirts are! we were expecting lower quality for that price, but no! these shirts are awesome. my husband wears them to go golfing, they are lightweight, dont get stinky even when soaked with rain sweat florida. quality is more than acceptable, no need to iron as they are mostly wrinkle free. size is true to size. weve been washing them a lot already and they retained their color and elasticity. so definitely good washability and wearability overall! we are super pleased and have already ordered another set!",5.0,0.3050617497292797,0.0,0.0,0.08888888888888893,0.08888888888888889,0.03431372549019608,0.3702664796633941,0.0,0.0
R1BU8IK2XH81ZA,B0CXDL2NP6,"perfect fit. true to size, strechable, breathable.not yet washed, so cant comment on shrinkage.just as advertised. recommended strongly for golfers.",5.0,0.3320169566699682,0.0,0.0,0.08888888888888893,0.0,0.007164404223227752,0.5274193548387096,0.125,0.0
R2I6UZOM2NLZQV,B0CXDL2NP6,not sure why they come in two different sizes. i don't know how to feel about that. i do like the feel of them. they are light weight and they come in a variety of colors. i like that my husband who is 6ft 3inches and 230 pounds can fit them all. i think that the colors are perfect for a man and not bright or fruity looking at all. this are shirts for real men not boys.,5.0,0.3862939279166434,0.0,0.0,0.08888888888888893,0.0,0.029034690799396683,0.26923076923076916,0.125,0.0
R2S4KP202MLZCW,B0CXDL2NP6,"material is great. soft, moisture wicking, very nice.stitching is not great. loose ends hanging on each shirt.grey shirt hem became unstitched across nearly the entire bottom after one wash.maybe don't buy these if you're planning on using a washing machine...",3.0,0.25409197524287075,0.0,0.0,0.35555555555555557,0.0,0.014705882352941176,0.4379032258064516,0.0,0.0
R10VWMAV63WI2H,B0CXDL2NP6,"men's collared shirts for 7 a piece. i had low expectations, but i figured if they did not work out, i could return them. i am 5'10, a little overweight at around 250 lbs and ordered 2xl. they fit perfectly. overall, maybe an inch longer at the bottom than i would have preferred when standing, but a little extra to cover my crack when i bend over seems like a good idea. collar has some stiffness to it and will hold form well, material is soft and feels nice to touch. colors are also nice. 1010 would definitely order again.",5.0,0.28968455384100333,0.0,0.0,0.08888888888888893,0.0,0.037330316742081454,0.3183870967741935,0.0,0.0
RUPA0PYXOA6DD,B0CXDL2NP6,five stars cause i love this shirts set just like it is in the picture and washable in washing machine light shirt too,5.0,0.3110252321007634,0.0,0.0,0.08888888888888893,0.0,0.008295625942684766,0.30715287517531553,0.0,0.0
RSCFH1HDKMWK2,B0CXDL2NP6,great t,4.0,1.0,0.0,0.0,0.1333333333333334,0.0,0.0003770739064856712,0.19354838709677416,0.0,0.0
R1RHIMEIOYEAS7,B09MHPSWY2,"i was surprised how well these shirts fit me. very comfortable but not overly loose or baggy. the material is higher quality than i expected, and the biggest positive for me is that they require no ironing at all, which is the main reason i purchased them. a nice variety of colors, and although its only been one wash they seem to hold up well. as a discount store shopper i would say these are easily better quality and value. my only nitpick is the large logo star patch on the arm of the shirts. i am not one to care about name brands but if you buy a 5 pack like i did its hard not to feel a little self conscious about how obvious the logo gives away the fact that you buy your clothes in bulk. overall, they fit well and look great.",5.0,0.32357654078782616,0.0,0.0,0.08888888888888893,0.0,0.05467571644042233,0.2969509500662837,0.0,0.0
R2HHP7I6B7ZSEL,B09MHPSWY2,"i usually wear 2x but went to 3x and they fit great.the shirts are worth the money for sure, did not wash them yet, then i really will know how they hold up.i just put in for a second order of shirts, they are a great buy for the price. they are holding up great..",5.0,0.3643107994984921,1.0,0.0,0.08888888888888893,0.0,0.020361990950226245,0.2727272727272727,0.0,0.0
RCJ85WI3COMLB,B09MHPSWY2,nice shirts but they run small.,4.0,0.6783266585164198,0.0,0.0,0.1333333333333334,0.0,0.0018853695324283562,0.32258064516129026,0.0,0.0
RRGQIDFXRM9DY,B09MHPSWY2,"review finding shirts that fit my 68 husband is always a challenge, but these zity polo shirts were a perfect match! the fit is greatcomfortable, stylish, and just the right length. the moisture-wicking material is a bonus, keeping him cool and dry during golf or casual outings.we were so impressed that we went back and bought 10 more in different colors! these are now his go-to shirts for summer. i highly recommend them to anyone looking for quality and a great fit, especially for taller guys. absolutely worth it!",5.0,0.41572239959340096,0.0,0.0,0.08888888888888893,0.06666666666666667,0.033182503770739065,0.3729612178325481,0.125,0.0
RA5NKYVOG4G8R,B09MHPSWY2,"well designed and extremely well crafted. light weight, easy wicking, and very comfortable. i have no desire to ever iron anything. don't have to worry about that with these shirts. they come out of the dryer wrinkle free. i would remind people to not over dry anything but shirts, particularly. great deal. love the colors, too.",5.0,0.3157047580549953,0.0,0.0,0.08888888888888893,0.0,0.020739064856711918,0.3767281105990784,0.0,0.0
R1UZ3VFAUR0LGT,B09MHPSWY2,awesome casual look and feel.,5.0,0.6839899357328898,1.0,0.0,0.08888888888888893,0.0,0.0015082956259426848,0.3870967741935484,0.0,0.0
R1PLMB59F0H9J,B09MHPSWY2,amazing design bad quality material,3.0,0.6125179601336027,0.0,0.0,0.35555555555555557,0.0,0.0015082956259426848,0.5032258064516129,0.125,0.0
RAKPJ13KEG1ZY,B09MHPSWY2,i've had these a few weeks now and no complaints. they are comfortable and pretty affordable when on sale.,5.0,0.32186646479554204,0.0,0.0,0.08888888888888893,0.0,0.006787330316742082,0.35144312393887944,0.0,0.0
R1GPPT00DDK8K6,B09MHPSWY2,"they feel great just thought they came one size too small, so i re order a bigger size, but over all i love them",4.0,0.3644714688518832,0.0,0.0,0.1333333333333334,0.0,0.008672699849170438,0.2620967741935484,0.0,0.0
RT3D9ZEZZ8AZD,B09MHPSWY2,"arrived on time, product is better than i thought it would be for so many shirts, colors are very nice, would buy from this seller again'",5.0,0.45014932892094717,0.0,0.0,0.08888888888888893,0.0,0.00942684766214178,0.3200992555831266,0.0,0.0
R1E2EVDDZ4YITM,B0DPQC1NSV,"buying clothes online can often be disappointing. not being able to see and feel garments is always a roll of the dice. very happy to say this shirt was an absolute win.the shirt came in a tiny box. that threw me for a second, but i now applaud the eco- packaging. no pins, no cardboard etc. shirt was cleanly sealed in a plastic bag with zero wrinkles.quality very well made, with perfect even seams and stitching. nicely finished collar. tight buttons.material soft stretchy polyester and spandex blend. almost feels like cotton. great feature for outdoors upf 30. besides being nearly wrinkle free, another nice plus is wicking shirts dry fast. i travel a lot and sometimes run out of clothes. being able to hand wash a few items and have them dry quickly and still look presentable is always appreciated. especially when packing light for long international travel.fit because it's stretchy- ideal as active wear, and not just golf. happy to report the shirt was true to size. something that's always a challenge with many other imported shirts.look firm collar, and flattering fit. m maelreg has their logo tastefully ironed on the sleeve. i chose the grey, which was more of an off-white. it has multi grey and pink stripes. other reviews stated some other colors were a bit too neon. luckily, the stripes on the grey are subtle and keeps the shirt understated. .feel i'm a fan of breathing-wicking shirts. especially in the hot humid south during summer. polo shirts are the equivalent of a woman's little black dress. casual, but the collar still keeps them dressy enough for just about anything. this shirt can easily be dressed up worn under a sport coat. another essential for travel.negatives none to speak of. usual slight finishing odor. i wash everything before wearing so no complaints. i would of liked more of a choice of primary solid colors or variations.all in all, very nice shirt and good comparative value to similar polo shirts. very pleased.",5.0,0.3500251519250537,1.0,1.0,0.04444444444444447,0.0,0.1255656108597285,0.37666602279312345,0.125,0.0
R2GF00OJ5KIFJC,B0DPQC1NSV,"i recently got the m maelreg men's golf shirts, and they have quickly become my go-to choice for both golf and casual wear. heres why i highly recommend themcomfort the dry fit, moisture-wicking material is incredibly comfortable. it keeps me cool and dry, even on the hottest days. the fabric is soft against the skin and has a nice stretch, allowing for freedom of movement during my swing.performance these shirts are designed with performance in mind. the moisture-wicking technology works like a charm, keeping me comfortable and focused on my game. the short sleeves and breathable fabric make them perfect for long hours on the course.fit the regular fit is just rightnot too tight and not too loose. it provides a flattering silhouette while allowing for easy movement. the collared design adds a touch of sophistication, making these shirts suitable for both golf and casual outings.style the striped design is classic and stylish. the variety of colors available makes it easy to find a shirt that matches my personal style. whether im on the golf course or out for a casual day, these shirts look great and receive plenty of compliments.quality the quality of these shirts is top-notch. the stitching is solid, and the fabric holds up well after multiple washes. they havent faded or lost their shape, which is a big plus for me.value for the price, these golf shirts offer excellent value. you get high-quality, stylish, and performance-driven shirts that are perfect for various occasions. its a great deal for anyone looking to upgrade their wardrobe with versatile and reliable polo shirts.",5.0,0.5591408518471679,0.0,1.0,0.04444444444444447,0.0,0.09917043740573153,0.3951612903225806,0.375,0.0
R3K8J76PMZZRK8,B0DPQC1NSV,"i ordered the polo in the fruit greennavy stripe variety, and while i get that computer monitors aren't always the perfect judge of color, mine usually is pretty close to reality. so, i have to report that the green striping on the actual shirt is far less subtle than it appears to be in the product page -- enough so that i doubt i'll wear this anywhere other than on a golf course, where my fashion standards and everyone else's! seem to be lower. the medium i ordered is true to size, the fabric has a nice feel to it, and it hangs well. i can see wearing it tucked or untucked. the stitchery looks pretty good, although i'm no expert. the product page shows a shirt with a crisp crease and a stand-up collar, but makes no claim to a reinforced collar. the actual collar isn't reinforced, and so i don't expect it'll be crisp and well creased for long. care instructions and an extra button are sewn into the shirt. it says you can put it in a dryer, which not all wicking shirts claim. i'll still probably dry it on a line, but if i slip up and tumble dry it now and then, it's nice to know the manufacturer would have no objection. at just under thirty-three dollars, i'd say the price is about right. so, all in all, i'm happy to have it, and expect to walk many golf holes with it!",4.0,0.42749162479481906,1.0,1.0,0.17777777777777787,0.044444444444444446,0.09276018099547512,0.31187149013974136,0.125,0.0
R2LNNJY44P4HTY,B0DPQC1NSV,"i live in a warm area so i'm always on the lookout for quality comfortable lightweight shirts like this that i can wear to work, or when i'm outside and active.this golf shirt fit me great, with plenty of space, and flex. the shirt is very lightweight and easy to care for as well, just wash and dry and hang, it doesn't hold wrinkles and looks great when i wear it. i like that the shirt is also versatile, i can wear this on the golf course, or i can wear it to work with a nicer pair of pants and it looks great.i like that the shirt is soft and comfortable and so easy to care for. i also really like the fit of the shirt, its not too tight, and feels great when i wear it. overall really pleased with this shirt, and plan on wearing it as part of my regular rotation.",5.0,0.48554951150645187,0.0,1.0,0.04444444444444447,0.0,0.058069381598793365,0.28907388137356926,0.0,0.0
R29Y5J30OP5M14,B0DPQC1NSV,"i have a few other pieces of m maelreg clothing, which are well made and fit me very well, so i look out for their new products. this shirt was delivered to me quickly and arrived well packaged in side of a small box, which i thought was a nice touch which you don't see much of from amazon products it would make a nice gift box. i am 6' tall, 170 lbs and ordered a large size. the fit is just about perfect for me -- the sleeves are pretty much right where i prefer, and are not too long. the shirt's material is very soft and stretchy, and feels great to wear. i would definitely consider it a performance type of material that will feel very cool in the summer heat. the shirt has great styling and looks like a higher end shirt that usually costs a lot more than this one sells for. i can't wait to wear it on the golf course this summer!",5.0,0.392139923235564,0.0,1.0,0.04444444444444447,0.022222222222222223,0.06297134238310709,0.2926267281105991,0.125,0.0
R2BX0D9KH04HDS,B0DPQC1NSV,"this is my review of .... m maelreg mens golf shirts dry fit moisture wicking performance sports short sleeve striped collared polo shirts for menit's hard 'not' to love this shirt. the size i ordered fits me perfectly, and i love the lightweight material. i ordered blue stripes and thought it would be a darker blue, but it's more of a light shade, which is still ok. the three button collar is nice and keeps it's shape. very pretty shirt and comfortable to wear.",5.0,0.40415498968207,0.0,1.0,0.04444444444444447,0.0,0.03129713423831071,0.3444700460829493,0.0,0.0
R1FR75WD4ILUHD,B0DPQC1NSV,this maelreg yellow-violet striped medium shirt fit me perfectly. the color goes well with blue shorts. the shirt is moisture wicking. the material is soft and made from polyester and spandex allowing the shirt to stretch. the shirt is light weight which will be great in the hot arizona summers. the shirt is well made.,5.0,0.421251021411164,0.0,1.0,0.04444444444444447,0.0,0.020361990950226245,0.37126099706744864,0.0,0.0
